    Fx_top , Fy_top , mag_top , Fx_bottom , Fy_bottom , mag_bottom 
31800, 23.3954,  91370.9,  93614.9, 16.2309,  -91103.4,  93289.7
31900, 15.2544,  91366.6,  93610, 8.55275,  -91100.6,  93286.3
32000, 28.3502,  91424.6,  93670, 21.0681,  -91157,  93344.6
32100, 18.4384,  91347.1,  93590.3, 11.4912,  -91080.3,  93265.7
32200, 18.8235,  91398.7,  93643, 11.9868,  -91132.4,  93318.9
32300, 28.4667,  91401.9,  93646.8, 21.1106,  -91134.1,  93321.2
32400, 14.2464,  91347.4,  93590.4, 7.50505,  -91081,  93266.2
32500, 25.2819,  91421.1,  93666.2, 18.1743,  -91154.2,  93341.5
32600, 23.1162,  91370.7,  93614.6, 15.9413,  -91103.1,  93289.3
32700, 15.6568,  91368.5,  93611.9, 8.91977,  -91102.3,  93288
32800, 28.0532,  91422,  93667.3, 20.7756,  -91154.4,  93341.9
32900, 18.4649,  91349.5,  93592.7, 11.5163,  -91082.5,  93268
33000, 19.1121,  91397.7,  93641.9, 12.2714,  -91131.3,  93317.8
33100, 27.9544,  91401.5,  93646.4, 20.6353,  -91133.7,  93320.7
33200, 14.7304,  91348.6,  93591.6, 7.99802,  -91082.2,  93267.5
33300, 24.9297,  91420.2,  93665.2, 17.8605,  -91153.2,  93340.4
33400, 23.2443,  91370.6,  93614.6, 16.1086,  -91103.1,  93289.3
33500, 15.6073,  91369.9,  93613.3, 8.9097,  -91103.6,  93289.3
33600, 28.1098,  91419.8,  93665.1, 20.8784,  -91152.4,  93339.8
33700, 18.1324,  91351.2,  93594.5, 11.2437,  -91084.2,  93269.8
33800, 19.6586,  91397.1,  93641.4, 12.8447,  -91130.9,  93317.4
33900, 27.2058,  91400.5,  93645.4, 19.9637,  -91132.8,  93319.8
34000, 15.3806,  91350.3,  93593.3, 8.67155,  -91084,  93269.3
34100, 24.439,  91418.5,  93663.6, 17.4252,  -91151.6,  93338.9
34200, 23.4531,  91371.1,  93615.1, 16.352,  -91103.8,  93290
34300, 15.5296,  91370.5,  93614, 8.8638,  -91104.4,  93290.1
34400, 28.1482,  91418.3,  93663.5, 20.94,  -91151,  93338.4
34500, 17.9143,  91352.2,  93595.5, 11.0535,  -91085.4,  93271
34600, 20.0691,  91397.2,  93641.4, 13.2455,  -91131,  93317.5
