    Fx_top , Fy_top , mag_top , Fx_bottom , Fy_bottom , mag_bottom 
24100, 20.0062,  91453.2,  93710.8, 18.6018,  -91466.7,  93724.4
24200, 4.47582,  91403.8,  93658.2, 2.98177,  -91417.1,  93671.6
24300, -8.15628,  91222.4,  93471.7, -9.64462,  -91235.9,  93485.2
24400, 14.973,  91358.1,  93613.2, 13.5642,  -91371.4,  93626.6
24500, 22.233,  91476.2,  93733.3, 20.7664,  -91489.8,  93747.1
24600, -6.82821,  91288.2,  93538.6, -8.31492,  -91302,  93552.6
24700, 0.0589445,  91308.7,  93561.8, -1.39614,  -91322.1,  93575.4
24800, 15.084,  91397.2,  93652.7, 13.5548,  -91410.9,  93666.5
24900, 6.49725,  91323.1,  93575.1, 5.01709,  -91337.1,  93589.2
25000, 7.76487,  91396,  93651.5, 6.34801,  -91409.3,  93664.9
25100, 5.96254,  91410.3,  93665.8, 4.49107,  -91423.2,  93678.9
25200, -0.487359,  91244.3,  93494.1, -1.98735,  -91258.1,  93508
25300, 12.6361,  91345.6,  93599.7, 11.2441,  -91359.4,  93613.7
25400, 20.9943,  91513.6,  93772.2, 19.5216,  -91527,  93785.8
25500, -7.57198,  91289.2,  93539.9, -9.072,  -91302.7,  93553.5
25600, -1.92529,  91229.4,  93479.8, -3.40157,  -91243,  93493.5
25700, 26.0694,  91463.4,  93721.2, 24.6031,  -91476.7,  93734.7
25800, 8.01037,  91414.6,  93669.4, 6.5276,  -91428,  93682.9
25900, -6.46501,  91274.2,  93525.4, -7.88049,  -91287.6,  93538.9
26000, 11.3203,  91358,  93612.4, 9.82863,  -91371.4,  93625.9
26100, 12.3794,  91386,  93640.6, 10.8864,  -91399.9,  93654.5
26200, 1.19713,  91326.1,  93578.9, -0.233568,  -91340,  93592.9
26300, 12.1977,  91399.7,  93654.8, 10.7371,  -91413.1,  93668.3
26400, 0.74272,  91347.2,  93600.3, -0.789101,  -91360.4,  93613.7
26500, -3.75547,  91264.2,  93515.5, -5.17497,  -91277.7,  93529.1
26600, 21.792,  91410.8,  93666.7, 20.3612,  -91424.4,  93680.4
26700, 9.02662,  91429.7,  93685, 7.55916,  -91443.2,  93698.6
26800, -12.2398,  91262.2,  93513, -13.7075,  -91275.7,  93526.7
26900, 11.4438,  91303.1,  93555.9, 9.98928,  -91316.9,  93569.8
27000, 20.8749,  91427,  93682.6, 19.339,  -91440.9,  93696.5
